Place_name,Score,review,Link,Addr,Lat,Lng,Phone,Subcategory
홍대패션거리,3.4,6,https://place.map.kakao.com/17169006,서울 마포구 서교동 348-78,37.554898951641,126.923144541121,02-337-7361,테마거리
경의선책거리,4.4,117,https://place.map.kakao.com/104964874,서울 마포구 와우산로35길 50-4,37.5565346774855,126.928391464019,02-324-6200,테마거리
홍대앞걷고싶은거리,2.8,5,https://place.map.kakao.com/8177904,서울 마포구 서교동 348-40,37.5559535028791,126.924297154857,,테마거리
홍대클럽거리,3.0,2,https://place.map.kakao.com/23120302,서울 마포구 와우산로 70,37.5506993287517,126.923311020664,,테마거리
최규하대통령가옥,3.3,8,https://place.map.kakao.com/12776620,서울 마포구 동교로15길 10,37.5553406594108,126.9149234149,,"생가,고택"
밤을 걷는 밤 16화(합정동),4.7,0,https://place.map.kakao.com/510096119,,37.5553406594108,126.9149234149,,
홍대예술의거리,4.1,1,https://place.map.kakao.com/11583205,서울 마포구 서교동,37.5551093133848,126.91459072348,,테마거리
아이스뮤지엄,3.8,1,https://place.map.kakao.com/530818465,서울 마포구 홍익로3길 20,37.5535160625816,126.921715374089,02-3144-6300,테마파크
홍대축제거리,4.3,0,https://place.map.kakao.com/1634364045,서울 마포구 서교동 365-28,37.5513276710604,126.921372163896,,테마거리
홍대입구관광안내소,0.0,0,https://place.map.kakao.com/1875556162,서울 마포구 홍익로 20,37.5543825575863,126.922818684189,02-323-2240,관광안내소
마포관광정보센터,0.0,3,https://place.map.kakao.com/18466620,서울 마포구 어울마당로 145-3,37.556507624904,126.926016513817,02-334-7878,관광안내소
서울명예도로 노벨길(경의선숲길 홍대입구역방면),0.0,0,https://place.map.kakao.com/1577869384,,37.556507624904,126.926016513817,,
관광경찰대 홍대센터,0.0,0,https://place.map.kakao.com/26327772,서울 마포구 어울마당로 145-3,37.556507624904,126.926016513817,02-700-6278,관광안내소
서울명예도로 노벨길(경의선숲길 연남동방면),0.0,0,https://place.map.kakao.com/1000191912,,37.556507624904,126.926016513817,,
