Place_name,Score,review,Link,Addr,Lat,Lng,Phone,Subcategory
공감 홍대2호점,3.3,28,https://place.map.kakao.com/1080030680,서울 마포구 와우산로17길 10 2층,37.550320825368,126.922492202834,02-336-1675,일본식주점
개화기요정,2.5,86,https://place.map.kakao.com/26417392,서울 마포구 독막로7길 22,37.5488032867485,126.919283897639,02-325-6677,일본식주점
와인로그,3.8,102,https://place.map.kakao.com/235947680,"서울 마포구 와우산로21길 36-8 2,3층",37.5527230559366,126.922065783266,,와인바
포차끝판왕 홍대점,5.0,19,https://place.map.kakao.com/448028820,서울 마포구 잔다리로 3 4층,37.5505328490062,126.922658223987,,실내포장마차
산울림1992,3.9,155,https://place.map.kakao.com/2036183426,서울 마포구 서강로9길 60,37.5546396238222,126.930526684887,02-334-0118,"호프,요리주점"
앵춘,4.2,222,https://place.map.kakao.com/898180251,서울 마포구 독막로 81 1층,37.547947737352,126.922433665748,,술집
꼼보포차 홍대2호점,2.6,28,https://place.map.kakao.com/27433956,서울 마포구 와우산로17길 19,37.5500899621416,126.921903530033,,실내포장마차
38도씨식당,4.1,109,https://place.map.kakao.com/1964922245,서울 마포구 와우산로17길 19-17 2층,37.5494298799352,126.921615197284,070-4045-8387,"호프,요리주점"
삼거리포차,2.1,2,https://place.map.kakao.com/7919830,서울 마포구 와우산로 70,37.5506993287517,126.923311020664,02-3144-6748,실내포장마차
만만코코로 홍대점,1.4,82,https://place.map.kakao.com/1792643631,"서울 마포구 양화로16길 34 2, 3층",37.5506993287517,126.923311020664,02-335-0004,"호프,요리주점"
루프탑어반비치,3.4,75,https://place.map.kakao.com/1424950736,서울 마포구 독막로9길 38 DE빌딩 6층,37.549862682051,126.92061504544,,칵테일바
막걸리싸롱 홍대본점,2.1,75,https://place.map.kakao.com/21332528,서울 마포구 와우산로21길 12-6 1층,37.5527329541398,126.923145973235,02-324-1518,"호프,요리주점"
미로식당,3.7,57,https://place.map.kakao.com/15659552,서울 마포구 와우산로30길 80,37.5520504646898,126.927885479152,02-326-3777,"호프,요리주점"
효봉포차,4.5,35,https://place.map.kakao.com/26217952,서울 마포구 와우산로18길 12,37.5507053669981,126.923730747773,010-6888-3881,실내포장마차
프라하펍,4.1,51,https://place.map.kakao.com/1956245701,서울 마포구 와우산로11길 9-9,37.548536812691,126.922437468686,02-333-4122,"호프,요리주점"
자세,3.0,19,https://place.map.kakao.com/20536852,서울 마포구 와우산로19길 6-11,37.55175231117,126.922874472276,02-334-8220,칵테일바
부산집,4.4,77,https://place.map.kakao.com/959157742,서울 마포구 와우산로38길 4,37.5555208791293,126.930969846221,,일본식주점
지하102호,4.2,106,https://place.map.kakao.com/248021367,서울 마포구 양화로6길 57-22,37.5493872950732,126.918079087989,010-6315-8648,일본식주점
호맥 합정점,4.3,147,https://place.map.kakao.com/1358874458,서울 마포구 독막로5길 5 1층,37.5484482104764,126.917857185128,02-333-7466,"호프,요리주점"
작가,1.8,24,https://place.map.kakao.com/13324056,서울 마포구 어울마당로 71,37.5514118073516,126.921211604379,,일본식주점
클럽에반스,4.5,11,https://place.map.kakao.com/8101657,서울 마포구 와우산로 63 2층,37.5502727848665,126.922878599624,,칵테일바
고작수요일,4.0,53,https://place.map.kakao.com/25492894,서울 마포구 독막로15길 16 2층,37.5484557197462,126.922158945997,070-8621-1136,와인바
코노미 홍대점,3.5,44,https://place.map.kakao.com/17698110,서울 마포구 잔다리로6길 28,37.552184839072,126.920636800506,02-333-3036,일본식주점
썸ING,4.3,4,https://place.map.kakao.com/2071080946,서울 마포구 잔다리로 3 2층,37.5505328490062,126.922658223987,02-335-3554,실내포장마차
페더,5.0,31,https://place.map.kakao.com/1998844715,서울 마포구 독막로15길 13 지하1층,37.5483661449147,126.921998800869,02-333-4440,칵테일바
광동포차,2.8,13,https://place.map.kakao.com/18677263,서울 마포구 잔다리로 5-1,37.5505195668914,126.922326661681,02-3142-1224,실내포장마차
어른이대공원,2.4,43,https://place.map.kakao.com/1852005134,서울 마포구 합정동 410-31,37.5481985967092,126.919636258324,,"호프,요리주점"
대한맥주집 홍대점,4.0,8,https://place.map.kakao.com/516813075,서울 마포구 와우산로19길 5 1층,37.5511296097332,126.922841277063,02-325-0815,"호프,요리주점"
웨일펍수제맥주,4.4,29,https://place.map.kakao.com/26965496,서울 마포구 독막로 72 2층,37.5476182921182,126.921419061679,02-323-9790,"호프,요리주점"
락희돈,3.9,95,https://place.map.kakao.com/814587106,서울 마포구 월드컵북로2길 86 1층,37.5582802556099,126.924747511429,02-332-1233,일본식주점
