Place_name,Score,review,Link,Addr,Lat,Lng,Phone,Subcategory
스피치오,0.0,0,https://place.map.kakao.com/294604094,서울 마포구 와우산로33길 42 201호,37.5560924577496,126.928374571513,,의류
성신에이앤티,0.0,0,https://place.map.kakao.com/1201636555,서울 마포구 와우산로 72,37.5508731936877,126.923407147142,,의류
프라이,0.0,0,https://place.map.kakao.com/1201299923,서울 마포구 월드컵로11길 86 101호,37.5535795266775,126.906411373993,010-9269-4889,의류
펄스,0.0,0,https://place.map.kakao.com/1418614463,서울 마포구 성지1길 39 지하 1층,37.5479807554575,126.915660317632,02-556-3779,의류
얼씽,0.0,0,https://place.map.kakao.com/1280361268,서울 마포구 토정로5길 22 2층,37.546414251193,126.918572775584,070-8865-9480,의류
호반어패럴,0.0,0,https://place.map.kakao.com/10108531,서울 마포구 망원로3길 24-3 지하1층,37.5579104386074,126.901318875856,02-312-2727,의류
더웍스,0.0,0,https://place.map.kakao.com/16506780,서울 서대문구 연희로 48-20,37.5626854241328,126.928394292556,1577-2971,의류
한세실업,5.0,0,https://place.map.kakao.com/11958699,서울 영등포구 은행로 29 5층,37.5290821496185,126.921888669221,02-3779-0779,의류
칼라파타르,0.0,0,https://place.map.kakao.com/470786500,서울 영등포구 양평로22길 21 710호,37.5398071417051,126.894657064548,,의류
합정의류수선,0.0,0,https://place.map.kakao.com/1100370190,서울 마포구 양화로 45 메세나폴리스 지하 B180호,37.5515008030203,126.91395024016,02-332-7749,의류수선
베로니아의류,0.0,0,https://place.map.kakao.com/16586245,서울 마포구 망원로7길 43,37.559322780728,126.904644367912,02-332-1868,의류판매
한미생활의류,0.0,0,https://place.map.kakao.com/27120478,서울 마포구 월드컵로25길 58,37.5579302456566,126.904366595103,,의류판매
운동화손세탁 이불의류 연남59호점,0.0,0,https://place.map.kakao.com/27205072,서울 서대문구 동교로 291,37.5653469694737,126.927366258949,,세탁소
의류수선,0.0,0,https://place.map.kakao.com/15391853,서울 서대문구 신촌로 83,37.5560830579515,126.935844876509,02-3145-2591,세탁소
양안의류,0.0,0,https://place.map.kakao.com/436107202,서울 서대문구 연희맛로 34,37.5677649167519,126.930876371178,070-8163-1100,의류판매
렉스의류,0.0,0,https://place.map.kakao.com/14542268,서울 마포구 독막로32길 26,37.5463013329577,126.938308708636,,의류판매
대현의류수선전문점,0.0,0,https://place.map.kakao.com/26983280,서울 서대문구 이화여대7길 15,37.5586526301835,126.944793483859,,의류수선
쎄븐종합의류,0.0,0,https://place.map.kakao.com/1366742699,서울 마포구 숭문길 65,37.5494109726816,126.945692826894,02-715-3844,의류판매
에이스의류할인매장,0.0,0,https://place.map.kakao.com/24799078,서울 마포구 숭문길 54,37.5488457526585,126.945641408151,02-701-8159,의류판매
오브젝트,3.8,363,https://place.map.kakao.com/1776787563,서울 마포구 와우산로35길 13,37.5557150814061,126.929810541616,02-3144-7738,생활용품점
나무그림,0.0,0,https://place.map.kakao.com/15811043,서울 마포구 신촌로 74-1,37.5558569613544,126.934142368121,,여성의류
현대,0.0,0,https://place.map.kakao.com/16587436,서울 마포구 독막로 144,37.5474065818367,126.929447729906,02-336-3290,의류판매
이화여자대학교 의류산업학과,0.0,0,https://place.map.kakao.com/1694092242,"서울 서대문구 이화여대길 52 생활환경관 402,403호",37.5644645178259,126.950288837762,02-3277-3074,학교부속시설
